level_0,index,train_id,stop_sequence,from,from_id,to,to_id,delay_minutes,status,line,type,scheduled_date,scheduled_time,actual_date,actual_time,week_day
2311853,2613527,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2018-09-26,08:11:00,2018-09-26,08:14:00,Wed
2314289,2616205,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,24.0,estimated,Gladstone Branch,NJ Transit,2018-09-27,07:28:00,2018-09-27,07:52:00,Thu
2319586,2622097,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,25.0,estimated,Gladstone Branch,NJ Transit,2018-09-27,08:11:00,2018-09-27,08:36:00,Thu
2322600,2625457,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2018-09-28,08:11:00,2018-09-28,08:14:00,Fri
2328103,2631536,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-09-28,07:28:00,2018-09-28,07:27:00,Fri
2341334,2645996,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-01,07:28:00,2018-08-01,07:27:00,Wed
2344790,2649670,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,12.0,estimated,Gladstone Branch,NJ Transit,2018-08-01,08:11:00,2018-08-01,08:23:00,Wed
2351130,2656498,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2018-08-02,08:11:00,2018-08-02,08:14:00,Thu
2354747,2660435,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-02,07:28:00,2018-08-02,07:27:00,Thu
2360769,2667145,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,17.0,estimated,Gladstone Branch,NJ Transit,2018-08-03,08:11:00,2018-08-03,08:28:00,Fri
2361576,2668026,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2018-08-03,07:28:00,2018-08-03,07:31:00,Fri
2376889,2684946,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-06,07:28:00,2018-08-06,07:27:00,Mon
2382526,2691362,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-06,08:11:00,2018-08-06,08:10:00,Mon
2385399,2694489,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-07,07:28:00,2018-08-07,07:27:00,Tue
2392860,2702607,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,5.0,estimated,Gladstone Branch,NJ Transit,2018-08-07,08:11:00,2018-08-07,08:16:00,Tue
2393907,2703714,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,6.0,estimated,Gladstone Branch,NJ Transit,2018-08-08,08:11:00,2018-08-08,08:17:00,Wed
2402266,2712795,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-08-08,07:28:00,2018-08-08,07:29:00,Wed
2403648,2714302,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-08-09,08:11:00,2018-08-09,08:12:00,Thu
2408818,2720080,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-09,07:28:00,2018-08-09,07:27:00,Thu
2412406,2724088,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-10,07:28:00,2018-08-10,07:27:00,Fri
2418032,2730299,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-10,08:11:00,2018-08-10,08:10:00,Fri
2432030,2745463,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-13,08:11:00,2018-08-13,08:10:00,Mon
2437787,2751840,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-13,07:28:00,2018-08-13,07:27:00,Mon
2442587,2757042,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-08-14,08:11:00,2018-08-14,08:12:00,Tue
2445950,2760651,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-14,07:28:00,2018-08-14,07:27:00,Tue
2451998,2767230,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.0,estimated,Gladstone Branch,NJ Transit,2018-08-15,08:11:00,2018-08-15,08:15:00,Wed
2453049,2768370,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,8.0,estimated,Gladstone Branch,NJ Transit,2018-08-15,07:28:00,2018-08-15,07:36:00,Wed
2461538,2777430,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-16,07:28:00,2018-08-16,07:27:00,Thu
2462387,2778335,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-16,08:11:00,2018-08-16,08:10:00,Thu
2468712,2785234,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-17,07:28:00,2018-08-17,07:27:00,Fri
2472422,2789317,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-17,08:11:00,2018-08-17,08:10:00,Fri
2489247,2807867,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,8.0,estimated,Gladstone Branch,NJ Transit,2018-08-20,07:28:00,2018-08-20,07:36:00,Mon
2490124,2808756,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,6.0,estimated,Gladstone Branch,NJ Transit,2018-08-20,08:11:00,2018-08-20,08:17:00,Mon
2497356,2816604,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-21,07:28:00,2018-08-21,07:27:00,Tue
2500828,2820405,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-21,08:11:00,2018-08-21,08:10:00,Tue
2506148,2826217,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,2.0,estimated,Gladstone Branch,NJ Transit,2018-08-22,08:11:00,2018-08-22,08:13:00,Wed
2509341,2829646,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-22,07:28:00,2018-08-22,07:27:00,Wed
2516591,2837431,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-23,08:11:00,2018-08-23,08:11:00,Thu
2517890,2838841,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-23,07:28:00,2018-08-23,07:27:00,Thu
2522128,2843449,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-24,08:11:00,2018-08-24,08:10:00,Fri
2530108,2852322,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-24,07:28:00,2018-08-24,07:27:00,Fri
2539752,2863135,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-27,07:28:00,2018-08-27,07:27:00,Mon
2548065,2872383,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-08-27,08:11:00,2018-08-27,08:12:00,Mon
2549020,2873425,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.0,estimated,Gladstone Branch,NJ Transit,2018-08-28,08:11:00,2018-08-28,08:15:00,Tue
2556574,2881610,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-28,07:28:00,2018-08-28,07:27:00,Tue
2559392,2884639,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-29,08:11:00,2018-08-29,08:11:00,Wed
2565333,2891070,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-29,07:28:00,2018-08-29,07:27:00,Wed
2568827,2894833,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,21.0,estimated,Gladstone Branch,NJ Transit,2018-08-30,07:28:00,2018-08-30,07:49:00,Thu
2574329,2900876,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-30,08:11:00,2018-08-30,08:11:00,Thu
2575693,2902401,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-31,07:28:00,2018-08-31,07:27:00,Fri
2583605,2911301,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-08-31,08:11:00,2018-08-31,08:10:00,Fri
2586830,2914763,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-01,07:28:00,2018-03-01,07:27:00,Thu
2592418,2920652,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-03-01,08:11:00,2018-03-01,08:12:00,Thu
2595324,2923761,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,7.0,estimated,Gladstone Branch,NJ Transit,2018-03-02,08:11:00,2018-03-02,08:18:00,Fri
2601109,2930108,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-02,07:28:00,2018-03-02,07:27:00,Fri
2616068,2946184,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,5.0,estimated,Gladstone Branch,NJ Transit,2018-03-05,08:11:00,2018-03-05,08:16:00,Mon
2619545,2949930,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-05,07:28:00,2018-03-05,07:27:00,Mon
2625861,2956512,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-06,07:28:00,2018-03-06,07:28:00,Tue
2629605,2960433,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-06,08:11:00,2018-03-06,08:10:00,Tue
2633791,2965183,8406,22.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,7.0,estimated,Gladstone Branch,NJ Transit,2018-03-07,07:54:00,2018-03-07,08:01:00,Wed
2635652,2967620,8404,22.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2018-03-07,07:11:00,2018-03-07,07:14:00,Wed
2639247,2972545,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-08,07:28:00,2018-03-08,07:28:00,Thu
2643871,2977916,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,2.0,estimated,Gladstone Branch,NJ Transit,2018-03-09,08:11:00,2018-03-09,08:13:00,Fri
2647402,2981694,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-09,07:28:00,2018-03-09,07:28:00,Fri
2663392,2999468,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-12,08:11:00,2018-03-12,08:10:00,Mon
2664364,3000492,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-12,07:28:00,2018-03-12,07:27:00,Mon
2670909,3007396,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,6.0,estimated,Gladstone Branch,NJ Transit,2018-03-13,08:11:00,2018-03-13,08:17:00,Tue
2674445,3011119,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,12.0,estimated,Gladstone Branch,NJ Transit,2018-03-13,07:28:00,2018-03-13,07:40:00,Tue
2679219,3016084,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-14,08:11:00,2018-03-14,08:10:00,Wed
2684977,3022190,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,11.0,estimated,Gladstone Branch,NJ Transit,2018-03-14,07:28:00,2018-03-14,07:39:00,Wed
2687725,3025061,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2018-03-15,08:11:00,2018-03-15,08:14:00,Thu
2696168,3033997,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-03-15,07:28:00,2018-03-15,07:29:00,Thu
2696565,3034418,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-16,07:28:00,2018-03-16,07:28:00,Fri
2705074,3043480,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-16,08:11:00,2018-03-16,08:11:00,Fri
2716314,3055622,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-03-19,08:11:00,2018-03-19,08:12:00,Mon
2724949,3064668,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-19,07:28:00,2018-03-19,07:27:00,Mon
2726810,3066593,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-20,07:28:00,2018-03-20,07:27:00,Tue
2734826,3075039,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-20,08:11:00,2018-03-20,08:10:00,Tue
2737932,3078362,8406,22.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,11.0,estimated,Gladstone Branch,NJ Transit,2018-03-21,07:54:00,2018-03-21,08:05:00,Wed
2741030,3081749,8404,22.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-03-21,07:11:00,2018-03-21,07:12:00,Wed
2743605,3084515,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,8.0,estimated,Gladstone Branch,NJ Transit,2018-03-22,08:11:00,2018-03-22,08:19:00,Thu
2749310,3090650,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-22,07:28:00,2018-03-22,07:27:00,Thu
2751272,3092756,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-23,08:11:00,2018-03-23,08:11:00,Fri
2759749,3101682,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-23,07:28:00,2018-03-23,07:27:00,Fri
2773298,3116109,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-26,07:28:00,2018-03-26,07:27:00,Mon
2776844,3119876,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-26,08:11:00,2018-03-26,08:11:00,Mon
2784518,3127928,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-27,07:28:00,2018-03-27,07:27:00,Tue
2785605,3129051,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2018-03-27,08:11:00,2018-03-27,08:14:00,Tue
2794131,3138131,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2018-03-28,08:11:00,2018-03-28,08:14:00,Wed
2795029,3139063,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-28,07:28:00,2018-03-28,07:28:00,Wed
2801786,3146159,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-29,08:11:00,2018-03-29,08:10:00,Thu
2805381,3149931,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-29,07:28:00,2018-03-29,07:27:00,Thu
2811045,3155853,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-03-30,07:28:00,2018-03-30,07:27:00,Fri
2815017,3159975,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.0,estimated,Gladstone Branch,NJ Transit,2018-03-30,08:11:00,2018-03-30,08:15:00,Fri
2827705,3173507,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.0,estimated,Gladstone Branch,NJ Transit,2018-05-01,08:11:00,2018-05-01,08:15:00,Tue
2828608,3174434,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-05-01,07:28:00,2018-05-01,07:29:00,Tue
2836150,3182346,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,14.0,estimated,Gladstone Branch,NJ Transit,2018-05-02,07:28:00,2018-05-02,07:42:00,Wed
2837452,3183779,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,30.0,estimated,Gladstone Branch,NJ Transit,2018-05-02,08:11:00,2018-05-02,08:41:00,Wed
2845097,3191924,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,4.0,estimated,Gladstone Branch,NJ Transit,2018-05-03,07:28:00,2018-05-03,07:32:00,Thu
2848236,3195258,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,2.0,estimated,Gladstone Branch,NJ Transit,2018-05-03,08:11:00,2018-05-03,08:13:00,Thu
2852935,3200199,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,11.0,estimated,Gladstone Branch,NJ Transit,2018-05-04,07:28:00,2018-05-04,07:39:00,Fri
2858995,3206651,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,8.0,estimated,Gladstone Branch,NJ Transit,2018-05-04,08:11:00,2018-05-04,08:19:00,Fri
2871729,3220651,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,5.0,estimated,Gladstone Branch,NJ Transit,2018-05-07,08:11:00,2018-05-07,08:16:00,Mon
2877338,3226668,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-07,07:28:00,2018-05-07,07:27:00,Mon
2881013,3230516,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-08,07:28:00,2018-05-08,07:27:00,Tue
2886922,3236747,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-08,08:11:00,2018-05-08,08:11:00,Tue
2889912,3239908,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,2.0,estimated,Gladstone Branch,NJ Transit,2018-05-09,07:28:00,2018-05-09,07:30:00,Wed
2898205,3248620,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,6.0,estimated,Gladstone Branch,NJ Transit,2018-05-09,08:11:00,2018-05-09,08:17:00,Wed
2899284,3249765,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,5.0,estimated,Gladstone Branch,NJ Transit,2018-05-10,08:11:00,2018-05-10,08:16:00,Thu
2907412,3258328,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,14.0,estimated,Gladstone Branch,NJ Transit,2018-05-10,07:28:00,2018-05-10,07:42:00,Thu
2908996,3259985,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,2.0,estimated,Gladstone Branch,NJ Transit,2018-05-11,08:11:00,2018-05-11,08:13:00,Fri
2915002,3266362,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-11,07:28:00,2018-05-11,07:27:00,Fri
2930944,3283659,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-14,07:28:00,2018-05-14,07:27:00,Mon
2931954,3284730,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,6.0,estimated,Gladstone Branch,NJ Transit,2018-05-14,08:11:00,2018-05-14,08:17:00,Mon
2939674,3292877,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-15,07:28:00,2018-05-15,07:27:00,Tue
2943100,3296560,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-15,08:11:00,2018-05-15,08:11:00,Tue
2948597,3302417,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-16,08:11:00,2018-05-16,08:11:00,Wed
2952046,3306073,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-16,07:28:00,2018-05-16,07:27:00,Wed
2959479,3313872,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-17,08:11:00,2018-05-17,08:10:00,Thu
2960690,3315146,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-17,07:28:00,2018-05-17,07:27:00,Thu
2969051,3323870,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-18,07:28:00,2018-05-18,07:27:00,Fri
2969913,3324804,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-18,08:11:00,2018-05-18,08:11:00,Fri
2988233,3343768,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,2.0,estimated,Gladstone Branch,NJ Transit,2018-05-21,08:11:00,2018-05-21,08:13:00,Mon
2989398,3344969,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-21,07:28:00,2018-05-21,07:27:00,Mon
2998297,3354115,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-22,07:28:00,2018-05-22,07:27:00,Tue
2999048,3354899,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-22,08:11:00,2018-05-22,08:10:00,Tue
3005477,3361667,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-23,07:28:00,2018-05-23,07:28:00,Wed
3009427,3365790,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-23,08:11:00,2018-05-23,08:10:00,Wed
3014194,3370863,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-24,07:28:00,2018-05-24,07:27:00,Thu
3019743,3376726,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,1.0,estimated,Gladstone Branch,NJ Transit,2018-05-24,08:11:00,2018-05-24,08:12:00,Thu
3022465,3379609,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-25,07:28:00,2018-05-25,07:27:00,Fri
3031077,3388848,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-25,08:11:00,2018-05-25,08:11:00,Fri
3046819,3406007,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-29,07:28:00,2018-05-29,07:27:00,Tue
3055527,3415220,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-29,08:11:00,2018-05-29,08:10:00,Tue
3056329,3416059,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.0,estimated,Gladstone Branch,NJ Transit,2018-05-30,08:11:00,2018-05-30,08:15:00,Wed
3064521,3424691,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-30,07:28:00,2018-05-30,07:27:00,Wed
3067668,3427976,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,3.0,estimated,Gladstone Branch,NJ Transit,2018-05-31,08:11:00,2018-05-31,08:14:00,Thu
3073484,3434103,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-05-31,07:28:00,2018-05-31,07:27:00,Thu
3077647,3438754,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-11-01,07:28:00,2018-11-01,07:27:00,Thu
3080732,3442209,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,17.0,estimated,Gladstone Branch,NJ Transit,2018-11-01,08:11:00,2018-11-01,08:28:00,Thu
3085574,3447952,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,8.0,estimated,Gladstone Branch,NJ Transit,2018-11-02,08:11:00,2018-11-02,08:19:00,Fri
3088439,3451175,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,5.0,estimated,Gladstone Branch,NJ Transit,2018-11-02,07:28:00,2018-11-02,07:33:00,Fri
3100546,3464519,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,6.0,estimated,Gladstone Branch,NJ Transit,2018-11-05,08:11:00,2018-11-05,08:17:00,Mon
3105777,3470502,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,13.0,estimated,Gladstone Branch,NJ Transit,2018-11-05,07:28:00,2018-11-05,07:41:00,Mon
3109365,3474527,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,10.0,estimated,Gladstone Branch,NJ Transit,2018-11-06,07:28:00,2018-11-06,07:38:00,Tue
3114130,3479926,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,31.0,estimated,Gladstone Branch,NJ Transit,2018-11-06,08:11:00,2018-11-06,08:42:00,Tue
3115842,3481908,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-11-07,07:28:00,2018-11-07,07:27:00,Wed
3123383,3490422,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,4.0,estimated,Gladstone Branch,NJ Transit,2018-11-07,08:11:00,2018-11-07,08:15:00,Wed
3124401,3491589,6410,16.0,Brick Church,23.0,New York Penn Station,105.0,6.0,estimated,Gladstone Branch,NJ Transit,2018-11-08,08:11:00,2018-11-08,08:17:00,Thu
3131212,3499239,6406,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Gladstone Branch,NJ Transit,2018-11-08,07:28:00,2018-11-08,07:27:00,Thu
